date,mean_LST_K,landsat
2004-03-29,295.9273258093348,LANDSAT/LE07/C02/T1_L2
2004-04-14,296.63769217406826,LANDSAT/LE07/C02/T1_L2
2004-04-14,296.5019081244302,LANDSAT/LE07/C02/T1_L2
2004-05-16,298.7383957597272,LANDSAT/LE07/C02/T1_L2
2004-05-16,298.51622511147747,LANDSAT/LE07/C02/T1_L2
2004-09-05,298.4969267037165,LANDSAT/LE07/C02/T1_L2
2004-09-05,298.51173274399196,LANDSAT/LE07/C02/T1_L2
2004-10-23,295.4178388646013,LANDSAT/LE07/C02/T1_L2
2004-10-23,295.6111729837691,LANDSAT/LE07/C02/T1_L2
2004-11-08,294.0675707302933,LANDSAT/LE07/C02/T1_L2
2004-11-08,294.06729198140033,LANDSAT/LE07/C02/T1_L2
2004-11-24,292.01180296892034,LANDSAT/LE07/C02/T1_L2
2004-11-24,292.19959649122075,LANDSAT/LE07/C02/T1_L2
2004-12-10,290.5141685467792,LANDSAT/LE07/C02/T1_L2
2004-12-10,290.5193391592851,LANDSAT/LE07/C02/T1_L2
2004-12-26,289.74158149396493,LANDSAT/LE07/C02/T1_L2
2004-12-26,289.8768253876523,LANDSAT/LE07/C02/T1_L2
2005-01-11,288.45381439425637,LANDSAT/LE07/C02/T1_L2
2005-01-11,288.44218176644034,LANDSAT/LE07/C02/T1_L2
2005-01-27,288.8757921692258,LANDSAT/LE07/C02/T1_L2
2005-01-27,288.87649477319803,LANDSAT/LE07/C02/T1_L2
2005-02-12,290.499944799125,LANDSAT/LE07/C02/T1_L2
2005-02-12,290.53522573538675,LANDSAT/LE07/C02/T1_L2
2005-02-28,291.4675913169413,LANDSAT/LE07/C02/T1_L2
2005-02-28,291.5930744216706,LANDSAT/LE07/C02/T1_L2
2005-03-16,293.7663521560163,LANDSAT/LE07/C02/T1_L2
2005-03-16,293.77284223345674,LANDSAT/LE07/C02/T1_L2
2005-04-17,295.92467916402967,LANDSAT/LE07/C02/T1_L2
2005-05-03,293.79044467558515,LANDSAT/LE07/C02/T1_L2
2005-05-03,293.95575527710037,LANDSAT/LE07/C02/T1_L2
2005-05-19,297.74013199026393,LANDSAT/LE07/C02/T1_L2
2005-05-19,297.6026570958026,LANDSAT/LE07/C02/T1_L2
2005-06-04,298.18501315144255,LANDSAT/LE07/C02/T1_L2
2005-06-20,295.8761710680694,LANDSAT/LE07/C02/T1_L2
2005-06-20,296.1450729023007,LANDSAT/LE07/C02/T1_L2
2005-09-08,301.1376475086332,LANDSAT/LE07/C02/T1_L2
2005-09-08,300.88170433249314,LANDSAT/LE07/C02/T1_L2
2005-09-24,296.0020482992585,LANDSAT/LE07/C02/T1_L2
2005-10-10,298.75876069475913,LANDSAT/LE07/C02/T1_L2
2005-10-10,298.77616489569164,LANDSAT/LE07/C02/T1_L2
2005-10-26,296.1910834009608,LANDSAT/LE07/C02/T1_L2
2005-10-26,296.18793095820405,LANDSAT/LE07/C02/T1_L2
2005-11-11,293.63163467574486,LANDSAT/LE07/C02/T1_L2
2005-11-27,286.3952992452282,LANDSAT/LE07/C02/T1_L2
2005-12-13,290.7268014050215,LANDSAT/LE07/C02/T1_L2
2005-12-29,288.75154756291295,LANDSAT/LE07/C02/T1_L2
2005-12-29,288.7615539956911,LANDSAT/LE07/C02/T1_L2
2006-01-14,281.2268100169367,LANDSAT/LE07/C02/T1_L2
2006-01-30,287.53794830605113,LANDSAT/LE07/C02/T1_L2
2006-01-30,287.5397526964963,LANDSAT/LE07/C02/T1_L2
2006-03-03,292.7357555682638,LANDSAT/LE07/C02/T1_L2
2006-03-03,292.8594941178988,LANDSAT/LE07/C02/T1_L2
2006-03-19,292.5289638043761,LANDSAT/LE07/C02/T1_L2
2006-03-19,292.38755036961254,LANDSAT/LE07/C02/T1_L2
2006-05-06,295.840707585109,LANDSAT/LE07/C02/T1_L2
2006-05-06,295.8362906853353,LANDSAT/LE07/C02/T1_L2
2006-05-22,296.3685038815962,LANDSAT/LE07/C02/T1_L2
2006-05-22,298.5028280171269,LANDSAT/LE07/C02/T1_L2
2006-09-27,298.0880226486925,LANDSAT/LE07/C02/T1_L2
2006-09-27,298.0915478008713,LANDSAT/LE07/C02/T1_L2
2006-10-13,296.8369997377301,LANDSAT/LE07/C02/T1_L2
2006-10-13,296.8334147260119,LANDSAT/LE07/C02/T1_L2
2006-10-29,296.01319385267254,LANDSAT/LE07/C02/T1_L2
2006-10-29,295.98367037713797,LANDSAT/LE07/C02/T1_L2
2006-11-14,294.4195274173473,LANDSAT/LE07/C02/T1_L2
2006-11-14,294.4241914745929,LANDSAT/LE07/C02/T1_L2
2006-11-30,292.34494337970887,LANDSAT/LE07/C02/T1_L2
2006-12-16,290.98302213664607,LANDSAT/LE07/C02/T1_L2
2007-01-01,289.8421817748539,LANDSAT/LE07/C02/T1_L2
2007-01-17,287.65796747770975,LANDSAT/LE07/C02/T1_L2
2007-01-17,287.6631150932218,LANDSAT/LE07/C02/T1_L2
2007-02-02,289.4692592229367,LANDSAT/LE07/C02/T1_L2
2007-02-02,289.4895565502384,LANDSAT/LE07/C02/T1_L2
2007-02-18,288.62631498789676,LANDSAT/LE07/C02/T1_L2
2007-02-18,288.5109243891337,LANDSAT/LE07/C02/T1_L2
2007-03-06,290.5722410802694,LANDSAT/LE07/C02/T1_L2
2007-03-06,290.44438530409593,LANDSAT/LE07/C02/T1_L2
2007-03-22,294.9545981227527,LANDSAT/LE07/C02/T1_L2
2007-03-22,295.11699861170365,LANDSAT/LE07/C02/T1_L2
2007-04-23,297.6280919885733,LANDSAT/LE07/C02/T1_L2
2007-04-23,297.62220600211805,LANDSAT/LE07/C02/T1_L2
2007-05-25,300.0103408825281,LANDSAT/LE07/C02/T1_L2
2007-05-25,300.0072651592566,LANDSAT/LE07/C02/T1_L2
2007-06-26,287.5488474185034,LANDSAT/LE07/C02/T1_L2
2007-08-29,301.3695876465001,LANDSAT/LE07/C02/T1_L2
2007-11-01,295.458179884009,LANDSAT/LE07/C02/T1_L2
2007-11-01,295.47284210288774,LANDSAT/LE07/C02/T1_L2
2007-11-17,293.9179513068406,LANDSAT/LE07/C02/T1_L2
2007-11-17,293.91652135136366,LANDSAT/LE07/C02/T1_L2
2007-12-19,290.18077163328263,LANDSAT/LE07/C02/T1_L2
2007-12-19,290.1825541922335,LANDSAT/LE07/C02/T1_L2
2008-01-04,289.3253496127716,LANDSAT/LE07/C02/T1_L2
2008-01-04,289.4677339995965,LANDSAT/LE07/C02/T1_L2
2008-01-20,289.29689286994085,LANDSAT/LE07/C02/T1_L2
2008-01-20,289.3305916326781,LANDSAT/LE07/C02/T1_L2
2008-02-05,288.4600630651082,LANDSAT/LE07/C02/T1_L2
2008-02-05,288.4510453606211,LANDSAT/LE07/C02/T1_L2
2008-02-21,288.9162684146709,LANDSAT/LE07/C02/T1_L2
2008-02-21,288.92237423221536,LANDSAT/LE07/C02/T1_L2
2008-03-08,291.0153450431246,LANDSAT/LE07/C02/T1_L2
2008-03-08,291.0453972112588,LANDSAT/LE07/C02/T1_L2
2008-03-24,292.69436753246146,LANDSAT/LE07/C02/T1_L2
2008-03-24,292.8158958658071,LANDSAT/LE07/C02/T1_L2
2008-04-09,294.36801994118855,LANDSAT/LE07/C02/T1_L2
2008-04-09,294.3717052940315,LANDSAT/LE07/C02/T1_L2
2008-04-25,296.1658457048426,LANDSAT/LE07/C02/T1_L2
2008-05-11,297.4334929288101,LANDSAT/LE07/C02/T1_L2
2008-05-11,297.57652423587854,LANDSAT/LE07/C02/T1_L2
2008-05-27,297.1237859645462,LANDSAT/LE07/C02/T1_L2
2008-05-27,297.12838974588055,LANDSAT/LE07/C02/T1_L2
2008-06-12,271.5991264759661,LANDSAT/LE07/C02/T1_L2
2008-08-31,295.9327693042422,LANDSAT/LE07/C02/T1_L2
2008-08-31,295.9592630350525,LANDSAT/LE07/C02/T1_L2
2008-10-02,299.1105091610038,LANDSAT/LE07/C02/T1_L2
2008-10-02,299.1115763778602,LANDSAT/LE07/C02/T1_L2
2008-10-18,297.25865059011267,LANDSAT/LE07/C02/T1_L2
2008-10-18,297.25625968740235,LANDSAT/LE07/C02/T1_L2
2008-11-03,297.09233476847265,LANDSAT/LE07/C02/T1_L2
2008-11-03,297.1000115681198,LANDSAT/LE07/C02/T1_L2
2009-01-06,289.5525947695289,LANDSAT/LE07/C02/T1_L2
2009-01-06,289.6995912562908,LANDSAT/LE07/C02/T1_L2
2009-01-22,289.7130561536996,LANDSAT/LE07/C02/T1_L2
2009-02-07,290.8893888875324,LANDSAT/LE07/C02/T1_L2
2009-02-07,290.89115845229617,LANDSAT/LE07/C02/T1_L2
2009-03-11,292.96921498296905,LANDSAT/LE07/C02/T1_L2
2009-03-11,293.08673354527366,LANDSAT/LE07/C02/T1_L2
2009-03-27,293.91268325215367,LANDSAT/LE07/C02/T1_L2
2009-03-27,293.9136746944032,LANDSAT/LE07/C02/T1_L2
2009-04-12,294.97974364686365,LANDSAT/LE07/C02/T1_L2
2009-04-12,294.96570839532205,LANDSAT/LE07/C02/T1_L2
2009-04-28,296.7286412345728,LANDSAT/LE07/C02/T1_L2
2009-04-28,296.7185368689395,LANDSAT/LE07/C02/T1_L2
2009-05-14,297.42271448892143,LANDSAT/LE07/C02/T1_L2
2009-05-14,297.4306978013833,LANDSAT/LE07/C02/T1_L2
2009-09-19,297.8881387825881,LANDSAT/LE07/C02/T1_L2
2009-09-19,297.870952013418,LANDSAT/LE07/C02/T1_L2
2009-10-21,296.00899926835183,LANDSAT/LE07/C02/T1_L2
2009-10-21,296.16971223236703,LANDSAT/LE07/C02/T1_L2
2009-11-06,295.2834770161113,LANDSAT/LE07/C02/T1_L2
2009-11-06,295.4401776031161,LANDSAT/LE07/C02/T1_L2
2009-11-22,293.0969950224722,LANDSAT/LE07/C02/T1_L2
2009-11-22,293.2327219947821,LANDSAT/LE07/C02/T1_L2
2009-12-08,290.64960378983716,LANDSAT/LE07/C02/T1_L2
2009-12-08,290.50304084890564,LANDSAT/LE07/C02/T1_L2
2009-12-24,290.14488208218637,LANDSAT/LE07/C02/T1_L2
2009-12-24,290.27082656005877,LANDSAT/LE07/C02/T1_L2
2010-01-25,289.1532751740956,LANDSAT/LE07/C02/T1_L2
2010-02-10,288.84270363143617,LANDSAT/LE07/C02/T1_L2
2010-02-10,288.6921964963056,LANDSAT/LE07/C02/T1_L2
2010-02-26,291.4319649027578,LANDSAT/LE07/C02/T1_L2
2010-03-14,293.58927866350894,LANDSAT/LE07/C02/T1_L2
2010-03-14,293.55638880908987,LANDSAT/LE07/C02/T1_L2
2010-04-15,296.9237314741092,LANDSAT/LE07/C02/T1_L2
2010-04-15,296.92974397753244,LANDSAT/LE07/C02/T1_L2
2010-05-17,297.6329842300928,LANDSAT/LE07/C02/T1_L2
2010-05-17,297.6079574799574,LANDSAT/LE07/C02/T1_L2
2010-06-18,297.7763987947168,LANDSAT/LE07/C02/T1_L2
2010-06-18,298.01502298082374,LANDSAT/LE07/C02/T1_L2
2010-10-08,299.69259880837785,LANDSAT/LE07/C02/T1_L2
2010-10-24,297.79195608030034,LANDSAT/LE07/C02/T1_L2
2010-10-24,297.9835297874339,LANDSAT/LE07/C02/T1_L2
2010-12-11,291.7159850981895,LANDSAT/LE07/C02/T1_L2
2010-12-11,291.7059457991179,LANDSAT/LE07/C02/T1_L2
2010-12-27,289.40241299071283,LANDSAT/LE07/C02/T1_L2
2010-12-27,289.24996622039504,LANDSAT/LE07/C02/T1_L2
2011-01-12,288.0194363007461,LANDSAT/LE07/C02/T1_L2
2011-01-12,288.0407788765746,LANDSAT/LE07/C02/T1_L2
2011-01-28,287.6093344644252,LANDSAT/LE07/C02/T1_L2
2011-01-28,287.5987851040164,LANDSAT/LE07/C02/T1_L2
2011-02-13,289.4696293511525,LANDSAT/LE07/C02/T1_L2
2011-02-13,289.4702383087406,LANDSAT/LE07/C02/T1_L2
2011-03-01,291.65791885604364,LANDSAT/LE07/C02/T1_L2
2011-03-01,291.6550140565452,LANDSAT/LE07/C02/T1_L2
2011-03-17,291.96269029736123,LANDSAT/LE07/C02/T1_L2
2011-03-17,291.98438733555156,LANDSAT/LE07/C02/T1_L2
2011-04-02,294.801916860437,LANDSAT/LE07/C02/T1_L2
2011-04-02,294.9470515006696,LANDSAT/LE07/C02/T1_L2
2011-05-20,297.2028236123066,LANDSAT/LE07/C02/T1_L2
2011-05-20,297.037823283813,LANDSAT/LE07/C02/T1_L2
2011-08-24,301.1912319627281,LANDSAT/LE07/C02/T1_L2
2011-08-24,301.2352268934894,LANDSAT/LE07/C02/T1_L2
2011-10-11,297.9750753288063,LANDSAT/LE07/C02/T1_L2
2011-10-11,298.3959166901596,LANDSAT/LE07/C02/T1_L2
2011-10-27,295.09190780788805,LANDSAT/LE07/C02/T1_L2
2011-10-27,295.27021032721825,LANDSAT/LE07/C02/T1_L2
2011-11-28,292.039509449804,LANDSAT/LE07/C02/T1_L2
2011-11-28,292.19621652671316,LANDSAT/LE07/C02/T1_L2
2011-12-14,290.41593941369473,LANDSAT/LE07/C02/T1_L2
2011-12-14,290.26253046272217,LANDSAT/LE07/C02/T1_L2
2011-12-30,289.55246795721854,LANDSAT/LE07/C02/T1_L2
2011-12-30,289.54714861043703,LANDSAT/LE07/C02/T1_L2
2012-01-15,288.01076856950135,LANDSAT/LE07/C02/T1_L2
2012-01-15,287.98395747800026,LANDSAT/LE07/C02/T1_L2
2012-01-31,288.50456129975805,LANDSAT/LE07/C02/T1_L2
2012-01-31,288.48369060522447,LANDSAT/LE07/C02/T1_L2
2012-03-03,290.7937013065861,LANDSAT/LE07/C02/T1_L2
2012-03-03,290.7937627729264,LANDSAT/LE07/C02/T1_L2
2012-03-19,292.94813109112124,LANDSAT/LE07/C02/T1_L2
2012-03-19,292.7614831069911,LANDSAT/LE07/C02/T1_L2
2012-04-04,294.1406709393242,LANDSAT/LE07/C02/T1_L2
2012-04-04,294.3737508904585,LANDSAT/LE07/C02/T1_L2
2012-04-20,295.77040043045315,LANDSAT/LE07/C02/T1_L2
2012-05-06,296.6677676549419,LANDSAT/LE07/C02/T1_L2
2012-05-22,297.73948399494446,LANDSAT/LE07/C02/T1_L2
2012-06-07,296.8390286588779,LANDSAT/LE07/C02/T1_L2
2012-07-09,304.0397447039276,LANDSAT/LE07/C02/T1_L2
2012-08-10,300.27327654129414,LANDSAT/LE07/C02/T1_L2
2012-08-10,300.30097350110907,LANDSAT/LE07/C02/T1_L2
2012-08-26,306.3303499121535,LANDSAT/LE07/C02/T1_L2
2012-08-26,306.3716160429558,LANDSAT/LE07/C02/T1_L2
2012-09-11,298.72855692855626,LANDSAT/LE07/C02/T1_L2
2012-09-11,299.0534967221908,LANDSAT/LE07/C02/T1_L2
2012-09-27,297.65545047464985,LANDSAT/LE07/C02/T1_L2
2012-09-27,297.89479127773194,LANDSAT/LE07/C02/T1_L2
2012-10-13,297.2725254333682,LANDSAT/LE07/C02/T1_L2
2012-10-13,297.27740550222643,LANDSAT/LE07/C02/T1_L2
2012-10-29,295.44194025269314,LANDSAT/LE07/C02/T1_L2
2012-10-29,295.66806829490343,LANDSAT/LE07/C02/T1_L2
2012-11-14,292.8027121643373,LANDSAT/LE07/C02/T1_L2
2012-11-14,292.83863250634244,LANDSAT/LE07/C02/T1_L2
2012-11-30,291.52096292646615,LANDSAT/LE07/C02/T1_L2
2012-11-30,291.52455649315823,LANDSAT/LE07/C02/T1_L2
2012-12-16,290.7024867967658,LANDSAT/LE07/C02/T1_L2
2012-12-16,290.6642809311377,LANDSAT/LE07/C02/T1_L2
2013-01-01,282.10811742038436,LANDSAT/LE07/C02/T1_L2
2013-01-01,285.18189218,LANDSAT/LE07/C02/T1_L2
2013-02-18,288.4781751677167,LANDSAT/LE07/C02/T1_L2
2013-02-18,288.44981727500993,LANDSAT/LE07/C02/T1_L2
2013-03-06,293.6498787262587,LANDSAT/LE07/C02/T1_L2
2013-03-06,293.64539446531546,LANDSAT/LE07/C02/T1_L2
2013-04-07,295.03965590633135,LANDSAT/LE07/C02/T1_L2
2013-04-23,294.2180006939645,LANDSAT/LE07/C02/T1_L2
2013-04-23,295.2284062853062,LANDSAT/LE07/C02/T1_L2
2013-05-09,295.20012024570104,LANDSAT/LE07/C02/T1_L2
2013-05-25,293.3498273861417,LANDSAT/LE07/C02/T1_L2
2013-05-25,293.29593468029566,LANDSAT/LE07/C02/T1_L2
2013-06-10,293.9871458591806,LANDSAT/LE07/C02/T1_L2
2013-06-10,293.5879427,LANDSAT/LE07/C02/T1_L2
2013-06-26,275.3925894473934,LANDSAT/LE07/C02/T1_L2
2013-07-12,300.3704143911664,LANDSAT/LE07/C02/T1_L2
2013-07-12,300.30452712585617,LANDSAT/LE07/C02/T1_L2
2013-07-28,297.6357412039783,LANDSAT/LE07/C02/T1_L2
2013-09-14,301.2260239392658,LANDSAT/LE07/C02/T1_L2
2013-09-14,301.0410773231918,LANDSAT/LE07/C02/T1_L2
2013-11-01,294.1151444476897,LANDSAT/LE07/C02/T1_L2
2013-11-01,294.1104078687554,LANDSAT/LE07/C02/T1_L2
2013-11-17,293.71247253926066,LANDSAT/LE07/C02/T1_L2
2013-11-17,293.72840395564606,LANDSAT/LE07/C02/T1_L2
2013-12-03,292.5957744109074,LANDSAT/LE07/C02/T1_L2
2013-12-03,292.7567791600645,LANDSAT/LE07/C02/T1_L2
2013-12-19,272.8950668539457,LANDSAT/LE07/C02/T1_L2
2014-01-04,288.6133000124454,LANDSAT/LE07/C02/T1_L2
2014-01-04,288.5877726800883,LANDSAT/LE07/C02/T1_L2
2014-01-20,288.7762440516869,LANDSAT/LE07/C02/T1_L2
2014-01-20,288.9576135423428,LANDSAT/LE07/C02/T1_L2
2014-02-21,287.1121049159313,LANDSAT/LE07/C02/T1_L2
2014-02-21,286.4389264872011,LANDSAT/LE07/C02/T1_L2
2014-03-09,288.07991091557506,LANDSAT/LE07/C02/T1_L2
2014-03-09,288.1038247739996,LANDSAT/LE07/C02/T1_L2
2014-03-25,294.479055677317,LANDSAT/LE07/C02/T1_L2
2014-03-25,294.45385701962755,LANDSAT/LE07/C02/T1_L2
2014-04-10,296.8696287798727,LANDSAT/LE07/C02/T1_L2
2014-04-10,296.89439751541954,LANDSAT/LE07/C02/T1_L2
2014-04-26,298.6549838831915,LANDSAT/LE07/C02/T1_L2
2014-04-26,298.80053974178605,LANDSAT/LE07/C02/T1_L2
2014-05-12,299.4540678108956,LANDSAT/LE07/C02/T1_L2
2014-05-28,298.710035206269,LANDSAT/LE07/C02/T1_L2
2014-05-28,298.77286165016574,LANDSAT/LE07/C02/T1_L2
2014-06-13,299.16402774546646,LANDSAT/LE07/C02/T1_L2
2014-06-13,299.3989673308571,LANDSAT/LE07/C02/T1_L2
2014-07-31,277.53427030921495,LANDSAT/LE07/C02/T1_L2
2014-09-17,300.0392146733711,LANDSAT/LE07/C02/T1_L2
2014-09-17,300.0501899290045,LANDSAT/LE07/C02/T1_L2
2014-10-03,297.9044174505673,LANDSAT/LE07/C02/T1_L2
2014-10-03,298.1253563912625,LANDSAT/LE07/C02/T1_L2
2014-10-19,295.643489657873,LANDSAT/LE07/C02/T1_L2
2014-10-19,295.6288329306538,LANDSAT/LE07/C02/T1_L2
2014-11-04,293.7110057460771,LANDSAT/LE07/C02/T1_L2
2014-11-04,293.8696593480502,LANDSAT/LE07/C02/T1_L2
2014-11-20,292.5277325197665,LANDSAT/LE07/C02/T1_L2
2014-11-20,292.4889618889284,LANDSAT/LE07/C02/T1_L2
2014-12-06,292.48881819568754,LANDSAT/LE07/C02/T1_L2
2014-12-06,292.37452295875045,LANDSAT/LE07/C02/T1_L2
2014-12-22,289.9939390505178,LANDSAT/LE07/C02/T1_L2
2014-12-22,289.8222890621976,LANDSAT/LE07/C02/T1_L2
2015-01-07,288.55305484224203,LANDSAT/LE07/C02/T1_L2
2015-01-07,288.68438170239756,LANDSAT/LE07/C02/T1_L2
2015-01-23,284.2329460435322,LANDSAT/LE07/C02/T1_L2
2015-01-23,284.41831408266717,LANDSAT/LE07/C02/T1_L2
2015-02-24,290.0569239881545,LANDSAT/LE07/C02/T1_L2
2015-02-24,290.0794790548274,LANDSAT/LE07/C02/T1_L2
2015-03-12,293.5349400059016,LANDSAT/LE07/C02/T1_L2
2015-03-12,293.53208196255054,LANDSAT/LE07/C02/T1_L2
2015-03-28,294.0038029369904,LANDSAT/LE07/C02/T1_L2
2015-03-28,294.0216518474622,LANDSAT/LE07/C02/T1_L2
2015-04-29,294.93697826111037,LANDSAT/LE07/C02/T1_L2
2015-04-29,294.9411435756273,LANDSAT/LE07/C02/T1_L2
2015-05-15,293.54472047157464,LANDSAT/LE07/C02/T1_L2
2015-05-15,293.3405090160629,LANDSAT/LE07/C02/T1_L2
2015-05-31,298.55243024570376,LANDSAT/LE07/C02/T1_L2
2015-05-31,298.87334096,LANDSAT/LE07/C02/T1_L2
2015-07-02,301.0816641567717,LANDSAT/LE07/C02/T1_L2
2015-07-02,301.3937390871436,LANDSAT/LE07/C02/T1_L2
2015-07-18,292.8973140712223,LANDSAT/LE07/C02/T1_L2
2015-08-03,299.89605729593467,LANDSAT/LE07/C02/T1_L2
2015-08-03,300.2814680331048,LANDSAT/LE07/C02/T1_L2
2015-08-19,296.26260569496344,LANDSAT/LE07/C02/T1_L2
2015-09-04,299.5691949684313,LANDSAT/LE07/C02/T1_L2
2015-09-04,299.37470683462163,LANDSAT/LE07/C02/T1_L2
2015-10-06,299.7021440686739,LANDSAT/LE07/C02/T1_L2
2015-10-06,299.69121807924773,LANDSAT/LE07/C02/T1_L2
2015-10-22,295.5927241057316,LANDSAT/LE07/C02/T1_L2
2015-10-22,295.57676119108214,LANDSAT/LE07/C02/T1_L2
2015-11-07,293.8627376973587,LANDSAT/LE07/C02/T1_L2
2015-11-07,294.0268143554904,LANDSAT/LE07/C02/T1_L2
2015-11-23,293.859708907011,LANDSAT/LE07/C02/T1_L2
2015-11-23,293.83172006896666,LANDSAT/LE07/C02/T1_L2
2015-12-09,292.0081694513734,LANDSAT/LE07/C02/T1_L2
2015-12-09,291.906401285793,LANDSAT/LE07/C02/T1_L2
2015-12-25,288.4054630513485,LANDSAT/LE07/C02/T1_L2
2015-12-25,288.243262144855,LANDSAT/LE07/C02/T1_L2
2016-01-10,287.2357186442711,LANDSAT/LE07/C02/T1_L2
2016-01-10,287.3888854115742,LANDSAT/LE07/C02/T1_L2
2016-02-11,289.6694267302018,LANDSAT/LE07/C02/T1_L2
2016-02-11,289.6935218601039,LANDSAT/LE07/C02/T1_L2
2016-02-27,284.3116490834249,LANDSAT/LE07/C02/T1_L2
2016-03-14,280.8029908561769,LANDSAT/LE07/C02/T1_L2
2016-03-30,293.0799237207111,LANDSAT/LE07/C02/T1_L2
2016-03-30,292.94606194838076,LANDSAT/LE07/C02/T1_L2
2016-04-15,294.99685390949077,LANDSAT/LE07/C02/T1_L2
2016-04-15,294.98605503691886,LANDSAT/LE07/C02/T1_L2
2016-05-01,298.15203186291996,LANDSAT/LE07/C02/T1_L2
2016-05-01,298.30487733932404,LANDSAT/LE07/C02/T1_L2
2016-05-17,298.121935201195,LANDSAT/LE07/C02/T1_L2
2016-06-18,283.7973424243794,LANDSAT/LE07/C02/T1_L2
2016-08-05,302.19005778435655,LANDSAT/LE07/C02/T1_L2
2016-08-05,302.2049186671579,LANDSAT/LE07/C02/T1_L2
2016-08-21,301.86832381334165,LANDSAT/LE07/C02/T1_L2
2016-08-21,302.25736065179944,LANDSAT/LE07/C02/T1_L2
2016-09-22,300.6957833957144,LANDSAT/LE07/C02/T1_L2
2016-09-22,300.702159580798,LANDSAT/LE07/C02/T1_L2
2016-10-08,299.7677791789151,LANDSAT/LE07/C02/T1_L2
2016-10-08,299.7793639997388,LANDSAT/LE07/C02/T1_L2
2016-10-24,296.72274305990544,LANDSAT/LE07/C02/T1_L2
2016-10-24,296.7241483862932,LANDSAT/LE07/C02/T1_L2
2016-11-09,295.0625067567801,LANDSAT/LE07/C02/T1_L2
2016-11-09,295.0974749311937,LANDSAT/LE07/C02/T1_L2
2016-11-25,292.48629157602056,LANDSAT/LE07/C02/T1_L2
2016-11-25,292.3484325073823,LANDSAT/LE07/C02/T1_L2
2016-12-11,291.88504917678887,LANDSAT/LE07/C02/T1_L2
2016-12-11,291.90966443055174,LANDSAT/LE07/C02/T1_L2
2016-12-27,290.8291506150705,LANDSAT/LE07/C02/T1_L2
2016-12-27,290.8288479658903,LANDSAT/LE07/C02/T1_L2
2017-01-12,288.89126645452524,LANDSAT/LE07/C02/T1_L2
2017-01-12,289.0660472096949,LANDSAT/LE07/C02/T1_L2
2017-01-28,287.1467961551353,LANDSAT/LE07/C02/T1_L2
2017-01-28,287.1546899405256,LANDSAT/LE07/C02/T1_L2
2017-02-13,290.05630864904737,LANDSAT/LE07/C02/T1_L2
2017-02-13,290.0460314020859,LANDSAT/LE07/C02/T1_L2
2017-03-01,291.45312266159317,LANDSAT/LE07/C02/T1_L2
2017-03-01,291.3200778889933,LANDSAT/LE07/C02/T1_L2
2017-04-02,295.9997860849992,LANDSAT/LE07/C02/T1_L2
2017-04-02,296.01166837901377,LANDSAT/LE07/C02/T1_L2
2017-04-18,295.6318372515007,LANDSAT/LE07/C02/T1_L2
2017-04-18,295.6217279247429,LANDSAT/LE07/C02/T1_L2
2017-05-04,295.8554466167308,LANDSAT/LE07/C02/T1_L2
2017-05-04,295.9139183322897,LANDSAT/LE07/C02/T1_L2
2017-05-20,299.3611057471053,LANDSAT/LE07/C02/T1_L2
2017-05-20,299.37062381683745,LANDSAT/LE07/C02/T1_L2
2017-06-05,299.48956290218416,LANDSAT/LE07/C02/T1_L2
2017-06-05,299.63758730302567,LANDSAT/LE07/C02/T1_L2
2017-07-07,304.7007405629907,LANDSAT/LE07/C02/T1_L2
2017-07-07,304.6746145218006,LANDSAT/LE07/C02/T1_L2
2017-07-23,301.27962704000004,LANDSAT/LE07/C02/T1_L2
2017-08-08,273.93268639827846,LANDSAT/LE07/C02/T1_L2
2017-09-09,298.1619256486179,LANDSAT/LE07/C02/T1_L2
2017-09-09,298.18859218711077,LANDSAT/LE07/C02/T1_L2
2017-09-25,300.1444191656573,LANDSAT/LE07/C02/T1_L2
2017-09-25,300.1314265792058,LANDSAT/LE07/C02/T1_L2
2017-10-11,298.0054027995449,LANDSAT/LE07/C02/T1_L2
2017-10-11,298.16139623126946,LANDSAT/LE07/C02/T1_L2
2017-10-27,296.20522649810954,LANDSAT/LE07/C02/T1_L2
2017-10-27,296.0406217860101,LANDSAT/LE07/C02/T1_L2
2017-11-12,295.17486413034214,LANDSAT/LE07/C02/T1_L2
2017-11-12,295.1523732386721,LANDSAT/LE07/C02/T1_L2
2017-11-28,291.982753854186,LANDSAT/LE07/C02/T1_L2
2017-11-28,291.9774397463095,LANDSAT/LE07/C02/T1_L2
2017-12-14,291.82282844817837,LANDSAT/LE07/C02/T1_L2
2017-12-14,291.7954078180208,LANDSAT/LE07/C02/T1_L2
2017-12-30,283.79439542331244,LANDSAT/LE07/C02/T1_L2
2017-12-30,283.88970469079766,LANDSAT/LE07/C02/T1_L2
2018-01-15,287.5375799212205,LANDSAT/LE07/C02/T1_L2
2018-01-15,287.66879280650545,LANDSAT/LE07/C02/T1_L2
2018-02-16,289.7976253337054,LANDSAT/LE07/C02/T1_L2
2018-02-16,289.94788181460615,LANDSAT/LE07/C02/T1_L2
2018-03-04,287.39576334969837,LANDSAT/LE07/C02/T1_L2
2018-03-04,288.67778871758964,LANDSAT/LE07/C02/T1_L2
2018-03-20,294.1582318290749,LANDSAT/LE07/C02/T1_L2
2018-03-20,294.16686569334263,LANDSAT/LE07/C02/T1_L2
2018-04-05,286.2818933795714,LANDSAT/LE07/C02/T1_L2
